"sampleid","DISEASE","IFI6","MX1","NMI","OAS3","OASL","SAMD9","UBE2L6"
"GSM2159849",0,0.114551913413409,0.0771345471571103,0.223080641172799,0.0892146803093364,0.114702082496538,0.0368747408421357,0.155925453967006
"GSM2159850",0,0.0887294679549909,0.0800468947317529,0.24107404502187,0.0629569218662928,0.096384946496824,0.0378547207865329,0.105032145164844
"GSM2159851",0,0.135095634516066,0.118492194254991,0.204183774774364,0.126612865483073,0.161503322890602,0.0474572777001805,0.180889443191876
"GSM2159852",0,0.318941674139235,0.239259826521454,0.185945051699187,0.257901045476049,0.331216391284874,0.110903212705877,0.306668425152339
"GSM2159853",0,0.0896114931009104,0.0605145892527849,0.241798126539256,0.0666923845357922,0.0775215167359208,0.0313272150842486,0.097434296162767
"GSM2159854",1,0.217509137975548,0.157414926247433,0,0.04994624688719,0.138650441441106,0.0398411176397529,0.194533900332074
"GSM2159855",1,0.491907728277902,0.416894098695917,0.189881306878978,0.168762756897522,0.341489666213489,0.055302651997331,0.238120455486745
"GSM2159856",1,0.34400430027957,0.556748803790998,0.602522380005966,0.830271609903234,0.54763466405757,0.289843869704484,0.190610258352973
"GSM2159857",1,0.82048627709318,0.761351779786723,0.559394429453928,1,0.74087926841186,0.305883111123035,0.422720581972518
"GSM2159858",1,0.0716142035351339,0.0545834016449874,0.316612038755046,0.0736809467731262,0.162653265255654,0.0738313395384567,0.279712051487173
"GSM2159859",1,0.078950089619451,0.250389739092525,0.462005392505662,0.139612339062645,0.155073311493439,0.136301678311319,0.11823069793687
"GSM2159860",1,0.493085136858436,0.418050818924152,0.382587828581679,0.294897748908703,0.305917748175961,0.102930980163497,0.149623546632098
"GSM2159861",1,0.343705819025213,0.407260788045144,0.282887020405285,0.752254769165912,0.405651239340336,0.0779374568524312,0.162922485488382
"GSM2159862",1,0.0854781638874666,0.108496790220273,0.169174455266728,0.0908186572324579,0.0898584544728374,0.0613274145553697,0.123608990837259
"GSM2159863",1,0.2088105865777,0.355171707079817,0.630829901754276,0.358153480578678,0.221884055896162,0.193435766631621,0.159299432687806
"GSM2159864",1,0.372834570656803,0.492448571728759,0.34179948173308,0.481614807361324,0.459597070225714,0.115690519612719,0.256859063982385
"GSM2159865",1,0.328269075042392,0.150574676397766,0.528771420623456,0.137629714020561,0.22139449452199,0.080574173642513,0.113334029223225
"GSM2159866",1,0.276425836733362,0.181311615150048,0.197092613800216,0.117313889880538,0.230945987655282,0.0648398940576916,0.0984023330878016
"GSM2159867",1,0.196598657142557,0.143636828278842,0.088911133820727,0.15473842328556,0.139875078484989,0.0291447144861108,0.121078588340833
"GSM2159868",1,0.0811216256978688,0.0410644717900336,0.189979740580929,0.041491049582927,0.0834836637846673,0.0326711410484053,0
"GSM2159869",1,0.613573492335781,0.637676889134121,0.131362871798518,0.344460064425734,0.527388093365859,0.137378503995245,0.328890725718659
"GSM2159870",1,0.595296316336708,0.487609562023962,0.164794629119152,0.285860940474947,0.626384463649079,0.0346461500475651,0.369937724609525
"GSM2159871",1,0.295805070008751,0.156239942015593,0.197408461393078,0.032806087538892,0.301073175798106,0,0.18786985358143
"GSM2159872",1,0.0421501524293268,0.134402900019372,0.457160793164344,0.165447301360639,0.0494932277269138,0.0641758964509532,0.0311006290720161
"GSM2159873",1,1,1,1,0.12555596582004,0,1,1
"GSM2159874",1,0.16157341899964,0.224569860122941,0.391826243168111,0.190348624740236,0.206613306803681,0.119328755309878,0.0692099903870181
"GSM2159875",1,0.973393039594167,0.852563355283907,0.165986252505833,0.506586808397476,1,0.245111399355793,0.44296865295484
"GSM2159876",1,0.104108467629483,0.210660156690882,0.154724591828006,0.114427828883974,0.126720367398227,0.114498223537624,0.125601527956011
"GSM2159877",1,0.349121353216173,0.924355158199327,0.457160793164344,0.890632029218329,0.701410733500857,0.435448971717799,0.413438703490092
"GSM2159878",1,0.347325091921084,0.745900622988017,0.536514240391275,0.675776692345535,0.438879078296118,0.276485059741601,0.333981670826541
"GSM2159879",1,0.146128377285363,0.205361502895392,0.422465936911793,0.27545307166864,0.175604033192537,0.0902271554841389,0.107130571732166
"GSM2159880",1,0.304871764092176,0.331804341344144,0.323014528114953,0.132952517494137,0.16100646989302,0.112338572117633,0.108707691594268
"GSM2159881",1,0.521955908067774,0.547114066264944,0.287132420068701,0.534003004696062,0.384639981874091,0.0961059820801463,0.244435146172306
"GSM2159882",1,0.24695189947322,0.431726467247529,0.615786521708529,0.356537984807456,0.242960271056319,0.147920840503957,0.186510161719311
"GSM2159883",1,0.512490251153365,0.443019233850732,0.351457204946253,0.217805341081255,0.477895176866774,0.109271198524007,0.154487327018521
