"","ID","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","Group"
"107","GSM337363",0.196136373475788,0,0.0191628073926132,0,0,0,0.101047579116635,0.227906067950926,0.0102812600716651,0.0885092984496796,0,0,0,0,0,0,0.136181552670908,0.0399860583448522,0,0.119530501218202,0.0536453451665957,0.00761315614213556,"disease"
"108","GSM337364",0,0.106371021071134,0,0,0.190702623158195,0,0.10031814783814,0.0553887664587495,0,0.0745475474021112,0.0511059211901124,0,0.272545004940793,0.0438585718397954,0,0.0207943120445085,0,0.0183732086577639,0.0101610790034682,0.0396563530486361,0.0161774433465924,0,"disease"
"109","GSM337365",0.208973370855437,0,0.0348172418771403,0.0311411983211855,0,0,0.114089464982408,0.0467228444277788,0.0852100714072124,0,0.12466865218272,0,0,0,0.102170906728483,0.0723702795322004,0,0.0098399905737996,0,0.0446670758280768,0.0373207121863762,0.0880081910971816,"disease"
"110","GSM337366",0.0771625103211269,0,0,0,0.120482355643244,0,0.204439896637081,0.0924146733817491,0,0.0705821635369013,0.0286373758991693,0,0.0199174276115733,0,0.00317801013802847,0.120843637572938,0.0312827117181197,0.0320275440969674,0,0,0.193431611567605,0.00560008187549698,"disease"
"111","GSM337367",0.192716795132163,0,0.000401992180032017,0,0,0.00627960063014572,0.155194661677169,0.0953631739791651,0.0193709045564527,0.0549735001245359,0.0983031240577134,0,0.00906566936017194,0.0258186911612062,0.0155656330421137,0,0,0.0498721226767904,0,0.0770648836497867,0.0616780985352676,0.138331149237288,"disease"
"112","GSM337368",0.0769677451059876,0,0,0.0684981181134668,0,0.100729769142777,0.0122171850220182,0,0.174747447104243,0,0.124970129467078,0,0.162961414830747,0.0477288989375685,0.0533967307331256,0.129327046168857,0,0.0217688903338775,0,0.0266866250402537,0,0,"disease"
"113","GSM337369",0,0,0,0.0714818702940556,0,0.0601184346122936,0,0.258128548102939,0.0418835701986068,0.0185584938567138,0.044803322841488,0,0,0,0.0819410402231366,0,0.206955504478809,0.0169958136363145,0.11880087310251,0,0,0.0803325286531331,"disease"
"114","GSM337370",0.105286987691467,0,0.0849002847610746,0,0.0235765140082783,0,0.202142794034705,0,0,0.115349050827396,0.145402999877083,0,0,0.00690636606882834,0.00200827012045908,0,0.0889869579631761,0.0667496887015302,0,0.0807712848482744,0.000424370104693504,0.0774944309930345,"disease"
"115","GSM337371",0,0,0,0.117449388893898,0,0.044023305922493,0.138793489332178,0,0,0.28265714494002,0,0,0,0,0.052276143569743,0,0.139391162119951,0.0522970700861476,0,0.0794534226712133,0.0340399837788853,0.0596188886854713,"disease"
"116","GSM337372",0.119489779015229,0,0,0.0784774453238656,0.0257802152592476,0,0.0250798320790493,0.0432229918208199,0.0147391038632908,0.115251779282304,0.071183691868438,0,0,0,0.0656422924903856,0.0762467018923047,0,0.0552288698997319,0,0.16257195142675,0,0.147085345778584,"disease"
"117","GSM337373",0.0230957449444783,0,0.047375569786643,0.241086638969941,0,0,0.13633054623356,0,0.0225234587246916,0,0.125820174826741,0,0.0486500437373948,0,0.00304104801114877,0,0,0.0442667577904755,0,0.16076485176227,0.0251274422505119,0.121917722962144,"disease"
"118","GSM337374",0,0.0115163749553121,0,0.173099063395946,0.0603626799264216,0,0.169590514866294,0,0,0.227042083920278,0.0907361856002386,0,0,0.0159941843574089,0.0602910700872798,0.0237817455264969,0.0669825760485954,0.0124759921784038,0,0.0144140141856358,0.0283330113284918,0.0453805036231967,"disease"
"119","GSM337375",0.103546289367438,0,0,0.22104900413255,0,0.0352877354106674,0,0.0119183070999931,0.0652883699448965,0,0.154717527890894,0.0454466146802354,0.17197470984036,0,0.0147854099579067,0.0636884026522204,0,0.112297629022838,0,0,0,0,"disease"
"120","GSM337376",0.0024213239793086,0,0.00424753092295426,0,0,0,0.322063324313726,0,0.0728454869765253,0.0336115846516105,0.134387682339657,0,0.238215188590007,0,0,0,0,0.169572487648718,0,0.00558479809832971,0.00959258128055695,0.00745801119860763,"disease"
